case,patch_index,patch_kind,candidate_state,action,state_shape,channels,spatial_resolution,tensor_memory_mb,normalized_mse,delta_rms,delta_l2_norm,relative_delta_norm,relative_delta_norm_valid,gamma_vs_blur_delta_cosine,gamma_vs_blur_delta_cosine_valid,state_variance,delta_variance
HCC_10074592_20130816.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.7477734088897705,0.9293216466903687,18858.564453125,0.5416547656059265,True,0.5183966755867004,True,2.7879817485809326,0.8550774455070496
HCC_10074592_20130816.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0026510306634008884,0.035641707479953766,526.6051635742188,0.05082772672176361,True,0.0805879533290863,True,0.3041433095932007,0.0012701443629339337
HCC_10074592_20130816.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.07878793776035309,0.19310235977172852,2853.16748046875,0.27538660168647766,True,0.0805879533290863,True,0.3041433095932007,0.03719962760806084
HCC_10074592_20130816.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0072656660340726376,0.11815273761749268,235.7552947998047,0.08557859808206558,True,-0.14141753315925598,True,1.8403435945510864,0.013956517912447453
HCC_10074592_20130816.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.08119440078735352,0.37750163674354553,753.2308959960938,0.2734209895133972,True,-0.14141753315925598,True,1.8403435945510864,0.1422865390777588
HCC_10074592_20130816.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0009723311522975564,0.07296442985534668,669.7860717773438,0.0311087965965271,True,-0.09693898260593414,True,5.423853874206543,0.005323068238794804
HCC_10074592_20130816.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.014511322602629662,0.2749631702899933,2523.2109375,0.11719273030757904,True,-0.09693898260593414,True,5.423853874206543,0.07544932514429092
HCC_10074592_20130816.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0053302268497645855,0.07621906697750092,1610.4576416015625,0.07529877871274948,True,-0.10925289243459702,True,1.0513921976089478,0.005789725109934807
HCC_10074592_20130816.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.05187516286969185,0.23333746194839478,4929.37451171875,0.23047851026058197,True,-0.10925289243459702,True,1.0513921976089478,0.0544232614338398
HCC_10074592_20130816.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0026286167558282614,0.035221293568611145,520.7201538085938,0.0506647564470768,True,-0.05807768553495407,True,0.30438780784606934,0.0012403205037117004
HCC_10074592_20130816.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.03342583775520325,0.1258106827735901,1863.078857421875,0.18127287924289703,True,-0.05807768553495407,True,0.30438780784606934,0.015828296542167664
HCC_10074592_20130816.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.015685895457863808,0.14974457025527954,298.7924499511719,0.1252187043428421,True,-0.030759073793888092,True,1.3469666242599487,0.022419925779104233
HCC_10074592_20130816.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.10251271724700928,0.37588128447532654,749.9881591796875,0.31430697441101074,True,-0.030759073793888092,True,1.3469666242599487,0.14123421907424927
HCC_10074592_20130816.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0027914808597415686,0.11169486492872238,1025.4937744140625,0.05184904858469963,True,0.0342152900993824,True,4.6032633781433105,0.012474440038204193
HCC_10074592_20130816.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02085653319954872,0.30602461099624634,2806.358154296875,0.14188969135284424,True,0.0342152900993824,True,4.6032633781433105,0.09362422674894333
HCC_10074592_20130816.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.008758772164583206,0.09079421311616898,1911.01220703125,0.09462760388851166,True,-0.03353099524974823,True,0.9332541823387146,0.008226514793932438
HCC_10074592_20130816.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06717589497566223,0.2503417432308197,5292.11376953125,0.2620496153831482,True,-0.03353099524974823,True,0.9332541823387146,0.06260976940393448
HCC_10074592_20130816.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.00389442453160882,0.0427161306142807,629.2709350585938,0.061538852751255035,True,-0.04255970939993858,True,0.30725371837615967,0.0018234726740047336
HCC_10074592_20130816.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.038823451846838,0.13498693704605103,1996.161376953125,0.19521237909793854,True,-0.04255970939993858,True,0.30725371837615967,0.0182188767939806
HCC_10074592_20130816.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.014433972537517548,0.14538517594337463,290.09375,0.12029422074556351,True,0.041573699563741684,True,1.3840241432189941,0.02113586664199829
HCC_10074592_20130816.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.09710221737623215,0.3740997910499573,746.4331665039062,0.30952614545822144,True,0.041573699563741684,True,1.3840241432189941,0.13988129794597626
HCC_10074592_20130816.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0024058474227786064,0.10439813137054443,957.9036254882812,0.04847506433725357,True,0.06117187812924385,True,4.591203212738037,0.010898959822952747
HCC_10074592_20130816.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.021146532148122787,0.30786293745040894,2822.2744140625,0.1428222358226776,True,0.06117187812924385,True,4.591203212738037,0.0947682335972786
HCC_10074592_20130816.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.008744598366320133,0.09116566181182861,1917.8880615234375,0.09515976160764694,True,-0.025512220337986946,True,0.9296915531158447,0.008303278125822544
HCC_10074592_20130816.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.0808730274438858,0.274606317281723,5811.06787109375,0.28832748532295227,True,-0.025512220337986946,True,0.9296915531158447,0.07535719871520996
HCC_10074592_20130816.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.004132615868002176,0.04403326287865639,649.0757446289062,0.06340774893760681,True,-0.011068831197917461,True,0.3087559640407562,0.001938413712196052
HCC_10074592_20130816.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04541722685098648,0.1463034301996231,2165.21484375,0.2115182876586914,True,-0.011068831197917461,True,0.3087559640407562,0.02140425331890583
CYST_PA19.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.00737354950979352,0.203113853931427,405.2817077636719,0.08481180667877197,True,0.22836390137672424,True,5.7004523277282715,0.041247740387916565
CYST_PA19.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.037699874490499496,0.45653626322746277,910.93408203125,0.1906278133392334,True,0.22836390137672424,True,5.7004523277282715,0.20834283530712128
CYST_PA19.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0015853059012442827,0.1884859949350357,1733.8211669921875,0.0388278104364872,True,0.45151403546333313,True,23.283777236938477,0.035466086119413376
CYST_PA19.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.005406549666076899,0.3445652425289154,3166.42333984375,0.0709100142121315,True,0.45151403546333313,True,23.283777236938477,0.11862090975046158
CYST_PA19.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.002582499524578452,0.08474021404981613,1760.7613525390625,0.050524163991212845,True,-0.004809525329619646,True,2.7998130321502686,0.00711078941822052
CYST_PA19.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.02223789319396019,0.24674248695373535,5191.90673828125,0.14897915720939636,True,-0.004809525329619646,True,2.7998130321502686,0.060870639979839325
CYST_PA19.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.00227360799908638,0.03363964706659317,496.9208068847656,0.047067347913980484,True,-0.08129852265119553,True,0.3231578469276428,0.0011311023263260722
CYST_PA19.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.028156595304608345,0.11860038340091705,1749.9449462890625,0.16575130820274353,True,-0.08129852265119553,True,0.3231578469276428,0.014066046103835106
CYST_PA19.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.005835136864334345,0.11487483978271484,229.21397399902344,0.07628663629293442,True,-0.10586265474557877,True,2.2045507431030273,0.013196212239563465
CYST_PA19.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.08547006547451019,0.44146421551704407,880.8530883789062,0.29316413402557373,True,-0.10586265474557877,True,2.2045507431030273,0.1948312520980835
CYST_PA19.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.00141685432754457,0.09235423058271408,847.3577270507812,0.03758089616894722,True,-0.12864263355731964,True,5.941267490386963,0.008529123850166798
CYST_PA19.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.016179580241441727,0.3140030801296234,2880.305419921875,0.12774351239204407,True,-0.12864263355731964,True,5.941267490386963,0.0985141471028328
CYST_PA19.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.00478030601516366,0.07384377717971802,1538.36474609375,0.07156717032194138,True,-0.16506411135196686,True,1.0703704357147217,0.005386896897107363
CYST_PA19.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.07890699058771133,0.2989563047885895,6300.68994140625,0.29311811923980713,True,-0.16506411135196686,True,1.0703704357147217,0.0893329456448555
CYST_PA19.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0034688645973801613,0.04064726456999779,600.6948852539062,0.058155424892902374,True,-0.13496033847332,True,0.3068356215953827,0.001652127830311656
CYST_PA19.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.059209469705820084,0.1677904725074768,2478.413818359375,0.23994413018226624,True,-0.13496033847332,True,0.3068356215953827,0.028153622522950172
CYST_PA19.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006606676150113344,0.10303893685340881,205.59954833984375,0.08117041736841202,True,-0.09671197086572647,True,1.538390874862671,0.010617022402584553
CYST_PA19.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.12355136126279831,0.434661328792572,867.2735595703125,0.34239840507507324,True,-0.09671197086572647,True,1.538390874862671,0.18880920112133026
CYST_PA19.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0012585140066221356,0.0774199366569519,709.98974609375,0.03538430482149124,True,-0.08723451942205429,True,4.726099014282227,0.00599384680390358
CYST_PA19.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02446165680885315,0.3417820334434509,3133.47607421875,0.1561654508113861,True,-0.08723451942205429,True,4.726099014282227,0.11679253727197647
CYST_PA19.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.004871193319559097,0.0683479905128479,1422.13232421875,0.07165221869945526,True,-0.17214590311050415,True,0.9095334410667419,0.004617356229573488
CYST_PA19.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08615296334028244,0.2858680784702301,6026.35302734375,0.30362966656684875,True,-0.17214590311050415,True,0.9095334410667419,0.08171951025724411
CYST_PA19.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0026387390680611134,0.0355338454246521,525.7796630859375,0.050794754177331924,True,-0.1235233023762703,True,0.31233617663383484,0.0012624857481569052
CYST_PA19.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0529760979115963,0.15909773111343384,2348.0615234375,0.22684256732463837,True,-0.1235233023762703,True,0.31233617663383484,0.025312045589089394
CYST_PA19.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006958893034607172,0.10963409394025803,218.7585906982422,0.08314833045005798,True,-0.05756676197052002,True,1.6727454662322998,0.012019635178148746
CYST_PA19.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.10861973464488983,0.42874428629875183,855.4698486328125,0.3251570165157318,True,-0.05756676197052002,True,1.6727454662322998,0.18370439112186432
CYST_PA19.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0014900636160746217,0.08659756183624268,794.2462768554688,0.03852304443717003,True,-0.02397410199046135,True,4.979349136352539,0.00749865872785449
CYST_PA19.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.018691815435886383,0.30904677510261536,2835.142333984375,0.13751189410686493,True,-0.02397410199046135,True,4.979349136352539,0.09546106308698654
CYST_PA19.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005709818098694086,0.07585813850164413,1576.5775146484375,0.0778130292892456,True,-0.15063054859638214,True,0.9511855244636536,0.005670434795320034
CYST_PA19.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08713383227586746,0.2957308888435364,6234.27001953125,0.30769652128219604,True,-0.15063054859638214,True,0.9511855244636536,0.08744660019874573
CYST_PA19.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0032357482705265284,0.03936666622757912,581.9036254882812,0.05616997182369232,True,-0.1062772274017334,True,0.31239911913871765,0.0015496279811486602
CYST_PA19.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.053121764212846756,0.15932919085025787,2350.435791015625,0.22688278555870056,True,-0.1062772274017334,True,0.31239911913871765,0.02538578398525715
HEM_PA13.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0056875962764024734,0.1736009120941162,346.39337158203125,0.07525794208049774,True,0.10856503248214722,True,5.283215522766113,0.030137216672301292
HEM_PA13.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.041517339646816254,0.4749428331851959,947.6571044921875,0.20588938891887665,True,0.10856503248214722,True,5.283215522766113,0.225569948554039
HEM_PA13.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0005881473771296442,0.10546572506427765,969.812255859375,0.024235660210251808,True,-0.05525202304124832,True,18.674638748168945,0.01112239807844162
HEM_PA13.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.004982215818017721,0.3177734911441803,2920.56494140625,0.07298507541418076,True,-0.05525202304124832,True,18.674638748168945,0.10077433288097382
HEM_PA13.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.002438966417685151,0.0777420923113823,1631.0118408203125,0.05019469931721687,True,-0.22349120676517487,True,2.3997459411621094,0.005986552219837904
HEM_PA13.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.024936523288488388,0.2557916045188904,5390.23583984375,0.1658855378627777,True,-0.22349120676517487,True,2.3997459411621094,0.06536804884672165
HEM_PA13.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002235864056274295,0.0332813635468483,491.7093505859375,0.04657444730401039,True,-0.17945505678653717,True,0.3193785548210144,0.0011060211108997464
HEM_PA13.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.028135059401392937,0.11867058277130127,1751.2445068359375,0.16587693989276886,True,-0.17945505678653717,True,0.3193785548210144,0.014081837609410286
HEM_PA13.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.007736073341220617,0.1296466886997223,258.689208984375,0.08702858537435532,True,-0.07354381680488586,True,2.1556718349456787,0.01680309884250164
HEM_PA13.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.07852432876825333,0.42404860258102417,846.1051025390625,0.2846478521823883,True,-0.07354381680488586,True,2.1556718349456787,0.17976802587509155
HEM_PA13.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.002318771556019783,0.11463328450918198,1053.7708740234375,0.047887399792671204,True,-0.139203280210495,True,5.655457973480225,0.013124650344252586
