source,action,case,scope,decile,voxel_count,reliability_mean,pseudo_label_accuracy,aggregation
world_pairwise,all,HEM_PA29.nii.gz,background,1,1909572,0.05431511865774664,0.9932822642979683,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,2,2779110,0.15023768041360974,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,3,2811308,0.25001627864993686,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,4,2816418,0.3500036406972835,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,5,2817102,0.44999144176475164,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,6,2820532,0.5500130047756423,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,7,2823482,0.6500032803351935,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,8,2821100,0.7499958591178318,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,9,2820968,0.8500015867838894,1.0,case_voxel_bins
world_pairwise,all,HEM_PA29.nii.gz,background,10,2821098,0.9499763456246682,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,1,6236474,0.04607921973798238,0.9380316505769125,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,2,6489152,0.149037159387194,0.9989724389257642,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,3,5438884,0.24817314527293804,0.9998448211066829,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,4,4378016,0.34837038604966963,0.999923709735186,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,5,3740222,0.44892927124324605,0.9999524092420182,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,6,563302,0.5468044747300239,0.9998473287863349,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,7,421894,0.648377436418363,0.9997819357468938,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,8,367332,0.7495498934236638,0.9998693280193395,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,9,361404,0.850309338827294,0.9999280583502119,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,overall,10,314872,0.9430546992089485,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,1,1062586,0.005236862932448534,0.648371049496229,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,2,6668,0.1303590599405029,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,3,844,0.23876224447624378,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,4,334,0.3388817451314298,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,5,178,0.45090836018658753,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,6,86,0.5385050177574158,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,7,92,0.648312314696934,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,8,48,0.7432292277614275,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,foreground,9,26,0.8252400205685542,0.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,1,5173888,0.05446720891528302,0.9975206266544618,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,2,6482484,0.14905637201727695,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,3,5438040,0.24817460587276308,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,4,4377682,0.34837110999582804,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,5,3740044,0.4489291770524205,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,6,563216,0.5468057420116701,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,7,421802,0.6483774506221798,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,8,367284,0.7495507194655056,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,9,361378,0.8503111424851667,1.0,case_voxel_bins
joint_product,all,HEM_PA29.nii.gz,background,10,314872,0.9430546992089485,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,1,1023043,0.055924861953264585,0.8285194268471608,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,2,1410860,0.1501473355601075,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,3,1410997,0.2501416551438752,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,4,1433868,0.3507554836496454,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,5,1361550,0.4495370522218176,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,6,1451863,0.549063548158273,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,7,1300609,0.646150392773234,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,8,1661907,0.7513502392504823,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,9,1202608,0.851605676836739,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,background,10,1492207,0.9472020120547764,1.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,1,392294,0.03451865873757671,0.5296639765074154,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,2,7590,0.13840114762012667,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,3,2634,0.24147971636342025,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,4,1290,0.34585316469965055,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,5,876,0.44580384877990914,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,6,660,0.546041888088891,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,7,402,0.6452139326885565,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,8,332,0.740849776081292,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,9,171,0.8388774760982447,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,foreground,10,15,0.9224467436472575,0.0,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,1,1415337,0.04999162832459871,0.7456845966720294,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,2,1418450,0.15008448275143293,0.9946490887941063,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,3,1413631,0.25012551546757517,0.9981367131875292,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,4,1435158,0.35075107717213877,0.9991011442642552,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,5,1362426,0.44953465188138436,0.999357029299206,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,6,1452523,0.5490621751709635,0.9995456182105206,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,7,1301011,0.6461501034159927,0.9996910095302807,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,8,1662239,0.7513481419866278,0.9998002693956766,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,9,1202779,0.8516038672588147,0.9998578292437763,case_voxel_bins
confidence_rank,blur,HEP_PA28.nii.gz,overall,10,1492222,0.9472017632117583,0.9999899478763884,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,1,1023043,0.055924861953264585,0.8285194268471608,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,2,1410860,0.1501473355601075,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,3,1410997,0.2501416551438752,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,4,1433868,0.3507554836496454,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,5,1361550,0.4495370522218176,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,6,1451863,0.549063548158273,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,7,1300609,0.646150392773234,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,8,1661907,0.7513502392504823,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,9,1202608,0.851605676836739,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,background,10,1492207,0.9472020120547764,1.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,1,392294,0.03451865873757671,0.5296639765074154,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,2,7590,0.13840114762012667,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,3,2634,0.24147971636342025,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,4,1290,0.34585316469965055,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,5,876,0.44580384877990914,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,6,660,0.546041888088891,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,7,402,0.6452139326885565,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,8,332,0.740849776081292,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,9,171,0.8388774760982447,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,foreground,10,15,0.9224467436472575,0.0,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,1,1415337,0.04999162832459871,0.7456845966720294,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,2,1418450,0.15008448275143293,0.9946490887941063,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,3,1413631,0.25012551546757517,0.9981367131875292,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,4,1435158,0.35075107717213877,0.9991011442642552,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,5,1362426,0.44953465188138436,0.999357029299206,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,6,1452523,0.5490621751709635,0.9995456182105206,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,7,1301011,0.6461501034159927,0.9996910095302807,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,8,1662239,0.7513481419866278,0.9998002693956766,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,9,1202779,0.8516038672588147,0.9998578292437763,case_voxel_bins
confidence_rank,gamma,HEP_PA28.nii.gz,overall,10,1492222,0.9472017632117583,0.9999899478763884,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,1,4124670,0.052061026609918556,0.9574676277132473,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,2,3139632,0.14527287772170278,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,3,1754975,0.24539453982411105,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,4,1092425,0.3467692978974597,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,5,812805,0.4482920576939348,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,6,680173,0.5488275877158821,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,7,611473,0.6493616936365405,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,8,565432,0.7492000276728313,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,9,516356,0.8486346867080966,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,background,10,451571,0.9435955775376451,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,1,396883,0.004784144105805891,0.5235396829796187,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,2,4606,0.14335266381819198,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,3,1985,0.24254990443024288,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,4,1133,0.34767569800130266,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,5,762,0.4463296249469747,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,6,484,0.5494024442000822,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,7,308,0.6466821981714918,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,foreground,8,103,0.7312453568560405,0.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,1,4521553,0.047911259713703976,0.9193792486784961,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,2,3144238,0.14527006479684165,0.9985350981700495,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,3,1756960,0.2453913259767515,0.9988702076313632,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,4,1093558,0.34677023698922954,0.9989639324114497,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,5,813567,0.44829021964770976,0.999063383839315,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,6,680657,0.5488279964834969,0.9992889223206403,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,7,611781,0.6493603446495612,0.9994965518706858,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,8,565535,0.749196757616877,0.9998178715729353,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,9,516356,0.8486346867080966,1.0,case_voxel_bins
joint_product,blur,HEP_PA28.nii.gz,overall,10,451571,0.9435955775376451,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,1,4124670,0.052061026609918556,0.9574676277132473,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,2,3139632,0.14527287772170278,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,3,1754975,0.24539453982411105,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,4,1092425,0.3467692978974597,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,5,812805,0.4482920576939348,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,6,680173,0.5488275877158821,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,7,611473,0.6493616936365405,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,8,565432,0.7492000276728313,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,9,516356,0.8486346867080966,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,background,10,451571,0.9435955775376451,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,1,396883,0.004784144105805891,0.5235396829796187,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,2,4606,0.14335266381819198,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,3,1985,0.24254990443024288,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,4,1133,0.34767569800130266,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,5,762,0.4463296249469747,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,6,484,0.5494024442000822,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,7,308,0.6466821981714918,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,foreground,8,103,0.7312453568560405,0.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,1,4521553,0.047911259713703976,0.9193792486784961,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,2,3144238,0.14527006479684165,0.9985350981700495,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,3,1756960,0.2453913259767515,0.9988702076313632,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,4,1093558,0.34677023698922954,0.9989639324114497,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,5,813567,0.44829021964770976,0.999063383839315,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,6,680657,0.5488279964834969,0.9992889223206403,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,7,611781,0.6493603446495612,0.9994965518706858,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,8,565535,0.749196757616877,0.9998178715729353,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,9,516356,0.8486346867080966,1.0,case_voxel_bins
joint_product,gamma,HEP_PA28.nii.gz,overall,10,451571,0.9435955775376451,1.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,1,1085069,0.055771201137096875,0.86510627434753,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,2,1395097,0.15009376122328233,0.9893921354572478,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,3,1401415,0.2500180346078841,0.996635543361531,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,4,1403984,0.35002256877227295,0.9999707973880044,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,5,1407765,0.45002408882817746,0.9999801103167076,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,6,1409662,0.5499966287736855,0.9999964530504476,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,7,1411872,0.6500072049184766,1.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,8,1411855,0.7499907275496961,1.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,9,1411833,0.8500038813819053,1.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,background,10,1410960,0.9499878167551837,0.9932847139536203,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,1,330509,0.031052765678238645,0.6217803448620158,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,2,20481,0.14361134655895505,0.07377569454616474,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,3,14163,0.2482154920412088,0.030219586245851866,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,4,11594,0.34727046856576665,0.0255304467828187,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,5,7811,0.44565594264997316,0.0057611061323774165,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,6,5916,0.5507897828341014,0.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,7,3706,0.6472443481650921,0.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,8,3723,0.7535163373707636,0.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,9,3743,0.8485199439152976,0.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,foreground,10,4618,0.9536963919764114,0.0,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,1,1415578,0.04999994347056647,0.808294562362512,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,2,1415578,0.1499999717360622,0.9761447267476606,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,3,1415578,0.2499999999885471,0.9869664546920057,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,4,1415578,0.35000002826246407,0.9919898444310381,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,5,1415576,0.4499999858553961,0.9944941140567515,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,6,1415578,0.5499999435323363,0.9958172562727028,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,7,1415578,0.6499999717267146,0.997381988134882,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,8,1415578,0.7499999999778942,0.997369978906143,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,9,1415576,0.8499999576237055,0.9973558466659508,case_voxel_bins
world_pairwise,blur,HEP_PA28.nii.gz,overall,10,1415578,0.9499999151350481,0.9900443493753082,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,1,1085069,0.055771201137096875,0.86510627434753,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,2,1395097,0.15009376122328233,0.9893921354572478,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,3,1401415,0.2500180346078841,0.996635543361531,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,4,1403984,0.35002256877227295,0.9999707973880044,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,5,1407765,0.45002408882817746,0.9999801103167076,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,6,1409662,0.5499966287736855,0.9999964530504476,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,7,1411872,0.6500072049184766,1.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,8,1411855,0.7499907275496961,1.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,9,1411833,0.8500038813819053,1.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,background,10,1410960,0.9499878167551837,0.9932847139536203,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,1,330509,0.031052765678238645,0.6217803448620158,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,2,20481,0.14361134655895505,0.07377569454616474,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,3,14163,0.2482154920412088,0.030219586245851866,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,4,11594,0.34727046856576665,0.0255304467828187,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,5,7811,0.44565594264997316,0.0057611061323774165,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,6,5916,0.5507897828341014,0.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,7,3706,0.6472443481650921,0.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,8,3723,0.7535163373707636,0.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,9,3743,0.8485199439152976,0.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,foreground,10,4618,0.9536963919764114,0.0,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,1,1415578,0.04999994347056647,0.808294562362512,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,2,1415578,0.1499999717360622,0.9761447267476606,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,3,1415578,0.2499999999885471,0.9869664546920057,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,4,1415578,0.35000002826246407,0.9919898444310381,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,5,1415576,0.4499999858553961,0.9944941140567515,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,6,1415578,0.5499999435323363,0.9958172562727028,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,7,1415578,0.6499999717267146,0.997381988134882,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,8,1415578,0.7499999999778942,0.997369978906143,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,9,1415576,0.8499999576237055,0.9973558466659508,case_voxel_bins
world_pairwise,gamma,HEP_PA28.nii.gz,overall,10,1415578,0.9499999151350481,0.9900443493753082,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,1,2830674,0.04999162832459871,0.7456845966720294,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,2,2836900,0.15008448275143293,0.9946490887941063,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,3,2827262,0.25012551546757517,0.9981367131875292,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,4,2870316,0.35075107717213877,0.9991011442642552,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,5,2724852,0.44953465188138436,0.999357029299206,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,6,2905046,0.5490621751709635,0.9995456182105206,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,7,2602022,0.6461501034159927,0.9996910095302807,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,8,3324478,0.7513481419866278,0.9998002693956766,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,9,2405558,0.8516038672588147,0.9998578292437763,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,overall,10,2984444,0.9472017632117583,0.9999899478763884,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,1,784588,0.03451865873757671,0.5296639765074154,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,2,15180,0.13840114762012667,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,3,5268,0.24147971636342025,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,4,2580,0.34585316469965055,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,5,1752,0.44580384877990914,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,6,1320,0.546041888088891,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,7,804,0.6452139326885565,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,8,664,0.740849776081292,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,9,342,0.8388774760982447,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,foreground,10,30,0.9224467436472575,0.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,1,2046086,0.055924861953264585,0.8285194268471608,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,2,2821720,0.1501473355601075,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,3,2821994,0.2501416551438752,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,4,2867736,0.3507554836496454,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,5,2723100,0.4495370522218176,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,6,2903726,0.549063548158273,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,7,2601218,0.646150392773234,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,8,3323814,0.7513502392504823,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,9,2405216,0.851605676836739,1.0,case_voxel_bins
confidence_rank,all,HEP_PA28.nii.gz,background,10,2984414,0.9472020120547764,1.0,case_voxel_bins
world_pairwise,all,HEP_PA28.nii.gz,overall,1,2831156,0.04999994347056647,0.808294562362512,case_voxel_bins
world_pairwise,all,HEP_PA28.nii.gz,overall,2,2831156,0.1499999717360622,0.9761447267476606,case_voxel_bins
world_pairwise,all,HEP_PA28.nii.gz,overall,3,2831156,0.2499999999885471,0.9869664546920057,case_voxel_bins
world_pairwise,all,HEP_PA28.nii.gz,overall,4,2831156,0.35000002826246407,0.9919898444310381,case_voxel_bins
