variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A2_joint_product,forward,8,HEM_PA13.nii.gz,full_volume,387262,54665,5755305,47598,0.8833661995444732,0.8763030998332304,0.8905440831531988,0.7910974924671876
A2_joint_product,forward,12,HEM_PA81.nii.gz,full_volume,1077084,233055,13509754,465355,0.7551653276439768,0.8221142947427715,0.6982992520287674,0.6066390536943521
A2_joint_product,forward,12,HEM_PA89.nii.gz,full_volume,496207,150758,6933988,162020,0.7603586292284966,0.7669765752397734,0.7538539136194656,0.6133698399846722
A2_joint_product,forward,12,HEM_PA101.nii.gz,full_volume,789131,139090,13297302,230667,0.8101881963163604,0.8501542197386183,0.7738110880782273,0.6809381061845493
A2_joint_product,forward,12,HCC_10020116_20180118.nii.gz,full_volume,229982,79116,2967789,27661,0.811594714340413,0.7440423425580237,0.892638263022865,0.682927553532348
A2_joint_product,forward,12,MET_PA13.nii.gz,full_volume,204560,32809,5068819,23540,0.8789414547477921,0.861780603195868,0.896799649276633,0.7840281477449992
A2_joint_product,forward,12,HCC_10074592_20130816.nii.gz,full_volume,257429,65112,3867753,9706,0.8731201541185329,0.7981279899299624,0.9636663110412338,0.7748121126752086
A2_joint_product,forward,12,CYST_PA19.nii.gz,full_volume,242737,32127,5680814,29466,0.8874123279232708,0.8831167413702776,0.8917499072383479,0.7976111457956823
A2_joint_product,forward,12,HEM_PA13.nii.gz,full_volume,391457,58882,5751088,43403,0.8844497113078528,0.8692496097384415,0.9001908660258474,0.7928371497664772
A2_joint_product,forward,16,HEM_PA81.nii.gz,full_volume,1130441,281621,13461188,411998,0.7652331138151587,0.8005604569771015,0.7328918680090428,0.619738934026293
A2_joint_product,forward,16,HEM_PA89.nii.gz,full_volume,505301,164252,6920494,152926,0.7611215713446504,0.7546840952097892,0.7676698160361092,0.6143634062389435
A2_joint_product,forward,16,HEM_PA101.nii.gz,full_volume,807854,163829,13272563,211944,0.8113097739822775,0.8313966591985246,0.7921706063357645,0.6825241397839015
A2_joint_product,forward,16,HCC_10020116_20180118.nii.gz,full_volume,234435,86048,2960857,23208,0.8110169755382045,0.7315052592493205,0.909921868632177,0.6821098021187637
A2_joint_product,forward,16,MET_PA13.nii.gz,full_volume,210781,36166,5065462,17319,0.8874111403713738,0.8535475223428509,0.9240727750986409,0.7976092270666677
A2_joint_product,forward,16,HCC_10074592_20130816.nii.gz,full_volume,258513,70491,3862374,8622,0.8672910176988924,0.785744246270562,0.9677241844011455,0.7656785911037657
A2_joint_product,forward,16,CYST_PA19.nii.gz,full_volume,244405,34976,5677965,27798,0.8861932180773917,0.8748089526488917,0.8978776868733996,0.7956435824063494
A2_joint_product,forward,16,HEM_PA13.nii.gz,full_volume,396449,65059,5744911,38411,0.8845674990628849,0.859029529282266,0.9116704226647657,0.7930264702881867
A2_joint_product,forward,20,HEM_PA81.nii.gz,full_volume,1206855,357393,13385416,335584,0.7769401938463707,0.7715240805805729,0.782432887135245,0.6352430109609691
A2_joint_product,forward,20,HEM_PA89.nii.gz,full_volume,517704,207102,6877644,140523,0.7486502491263766,0.71426561038402,0.7865128595454152,0.5982741824207902
A2_joint_product,forward,20,HEM_PA101.nii.gz,full_volume,830556,193391,13243001,189242,0.8127785022104029,0.8111318261589712,0.8144318776855809,0.6846056137996636
A2_joint_product,forward,20,HCC_10020116_20180118.nii.gz,full_volume,238820,95132,2951773,18823,0.8073766681598052,0.7151327136834036,0.9269415431430312,0.676975409255191
A2_joint_product,forward,20,MET_PA13.nii.gz,full_volume,215798,41166,5060462,12302,0.8897712466808504,0.8397985710060554,0.9460675142481367,0.8014305556587167
A2_joint_product,forward,20,HCC_10074592_20130816.nii.gz,full_volume,259751,78022,3854843,7384,0.8588115878778261,0.7690105485044689,0.9723585453048085,0.7525589804060181
A2_joint_product,forward,20,CYST_PA19.nii.gz,full_volume,246429,38779,5674162,25774,0.8841913776369681,0.8640325657064318,0.9053133139605368,0.7924220694445337
A2_joint_product,forward,20,HEM_PA13.nii.gz,full_volume,402057,74139,5735831,32803,0.8826175339386383,0.8443099060050904,0.9245665271581659,0.7898974261246093
A2_joint_product,reverse,20,HEM_PA81.nii.gz,full_volume,1218299,374482,13368327,324140,0.7771697041993864,0.764887953836717,0.789852305342383,0.6355499261576246
A2_joint_product,reverse,20,HEM_PA89.nii.gz,full_volume,518876,211987,6872759,139351,0.747073263791403,0.7099497443433311,0.788293400301112,0.5962625285274656
A2_joint_product,reverse,20,HEM_PA101.nii.gz,full_volume,834535,200154,13236238,185263,0.812402317464165,0.8065563662124561,0.8183336307778599,0.6840719962752633
A2_joint_product,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,239614,96747,2950158,18029,0.8067757119480677,0.7123715293984737,0.930023326851496,0.6761308163322893
A2_joint_product,reverse,20,MET_PA13.nii.gz,full_volume,216333,42051,5059577,11767,0.8893735456870113,0.837253854727847,0.9484129767645769,0.8007854866352522
A2_joint_product,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,259901,79323,3853542,7234,0.8572512323557496,0.7661633610829423,0.9729200591461247,0.7501659652829492
A2_joint_product,reverse,20,CYST_PA19.nii.gz,full_volume,246694,39358,5673583,25509,0.8838039963815819,0.8624096318151945,0.9062868520920049,0.7918000006419289
A2_joint_product,reverse,20,HEM_PA13.nii.gz,full_volume,402718,75964,5734006,32142,0.8816628025859785,0.8413059191697202,0.9260865565929265,0.7883693796689271
