variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A1_world_pairwise,reverse,6,2,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.04670005291700363,3530035.0,0.5192569494247437,0.0014970769407227635,0.02409856580197811
A1_world_pairwise,reverse,7,2,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.848365843296051,3533078.0,0.5124101638793945,0.0006460861186496913,0.42450597882270813
A1_world_pairwise,reverse,8,2,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.012025060132145882,3486791.5,0.5218310356140137,0.00033279077615588903,0.006178925279527903
A1_world_pairwise,reverse,9,3,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.1524699330329895,3501819.0,0.5272157192230225,0.0020885744597762823,0.07727925479412079
A1_world_pairwise,reverse,10,3,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.039566341787576675,3530035.0,0.5192569494247437,0.0017665011109784245,0.020666422322392464
A1_world_pairwise,reverse,11,3,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.7531121373176575,3533078.0,0.5124101638793945,0.0008474070345982909,0.3769797682762146
A1_world_pairwise,reverse,12,3,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.010298558510839939,3486791.5,0.5218310356140137,0.0004008837277069688,0.005349721293896437
A1_world_pairwise,reverse,13,4,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.12459152936935425,3501819.0,0.5272157192230225,0.0023480048403143883,0.0634697675704956
A1_world_pairwise,reverse,14,4,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.031529057770967484,3530035.0,0.5192569494247437,0.0022106680553406477,0.016869863495230675
A1_world_pairwise,reverse,15,4,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.6344110369682312,3533078.0,0.5124101638793945,0.0012013521045446396,0.3178061842918396
A1_world_pairwise,reverse,16,4,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.008410396985709667,3486791.5,0.5218310356140137,0.0005138111882843077,0.004462104290723801
A1_world_pairwise,reverse,17,5,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.09411251544952393,3501819.0,0.5272157192230225,0.0027488369960337877,0.0484306775033474
A1_world_pairwise,reverse,18,5,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.02388460375368595,3530035.0,0.5192569494247437,0.0029098379891365767,0.013397220522165298
