variant,reliability_source,epoch,step,case,patch_index,augmentation,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A2_joint_product,joint_product,4,204,HEM_PA13.nii.gz,1,gamma:0.3,345692,6732196,0.048841122537851334,674.955078125,0.001952475169673562,0.0010173999471589923,2005440.125,0.2978879511356354,0.0001453054865123704,0.0005813527386635542
A2_joint_product,joint_product,4,205,HCC_10142924_20170911.nii.gz,0,gamma:0.3,11022,7066866,0.0015572442207485437,0.034774214029312134,3.154982096020831e-06,0.008128060027956963,1777510.75,0.25152742862701416,0.00010140291851712391,0.004114731680601835
A2_joint_product,joint_product,4,206,HCC_10142924_20170911.nii.gz,1,blur:1.5,179460,6898428,0.02535502053797245,741.774658203125,0.004133370704948902,0.004507352132350206,1996459.375,0.289407879114151,0.000594386481679976,0.0025508692488074303
A2_joint_product,joint_product,4,207,MET_PA25.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,208,MET_PA25.nii.gz,1,gamma:0.3,195115,6882773,0.02756683900952339,996.4360961914062,0.00510691711679101,0.00014804772217758,1973038.875,0.28666335344314575,8.94232071004808e-05,0.0001187354646390304
A2_joint_product,joint_product,4,209,HCC_10147777_20171222.nii.gz,0,gamma:0.3,48112,7029776,0.006797507870942354,3.157656192779541,6.563136412296444e-05,0.002780500566586852,1724354.375,0.24529294669628143,2.6179324777331203e-05,0.0014033399056643248
A2_joint_product,joint_product,4,210,HCC_10147777_20171222.nii.gz,1,blur:1.5,228868,6849020,0.032335635274648666,299.2966613769531,0.001307726139202714,0.05145285278558731,1966444.625,0.2871132791042328,0.0005549241905100644,0.026003887876868248
A2_joint_product,joint_product,4,211,HCC_PA0.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,212,HCC_PA0.nii.gz,1,gamma:0.3,1135813,5942075,0.16047343611717224,47472.6171875,0.04179615527391434,0.0013647223822772503,2185431.0,0.36778920888900757,0.00037009501829743385,0.0008674087002873421
A2_joint_product,joint_product,4,213,CYST_PA37.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,214,CYST_PA37.nii.gz,1,blur:1.5,202150,6875738,0.028560779988765717,229.84429931640625,0.0011369987623766065,0.009960580617189407,2045497.875,0.297495037317276,0.00041943712858483195,0.005190008785575628
A2_joint_product,joint_product,4,215,ICC_PA18.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,216,ICC_PA18.nii.gz,1,gamma:0.3,831496,6246392,0.11747798323631287,20736.501953125,0.024938786402344704,0.001002020202577114,2178633.75,0.3487827181816101,0.00029548731981776655,0.0006487537757493556
A2_joint_product,joint_product,4,217,HCC_10081574_20140213.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,218,HCC_10081574_20140213.nii.gz,1,blur:1.5,217923,6859965,0.030789269134402275,2088.486328125,0.009583598002791405,0.0004602392727974802,2046547.625,0.2983320951461792,0.0004189181490801275,0.0004395787254907191
A2_joint_product,joint_product,4,219,MET_PA19.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,220,MET_PA19.nii.gz,1,gamma:0.3,183634,6894254,0.025944745168089867,96.25883483886719,0.0005241885082796216,0.0010400046594440937,1953373.25,0.28333353996276855,5.2620263886637986e-05,0.0005463124834932387
A2_joint_product,joint_product,4,221,HEM_PA24.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,222,HEM_PA24.nii.gz,1,blur:1.5,241542,6836346,0.03412628173828125,682.2576904296875,0.0028245924040675163,0.007098658476024866,1988087.125,0.29081135988235474,0.0002490982005838305,0.003673878265544772
A2_joint_product,joint_product,4,223,CYST_PA74.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,224,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,1753.06982421875,0.006770413368940353,7.411443948512897e-05,1934389.875,0.283678263425827,6.316955841612071e-05,6.864199531264603e-05
A2_joint_product,joint_product,4,225,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,226,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,1743.401123046875,0.005939268972724676,0.00040811533108353615,1957705.625,0.28856199979782104,0.0005552148795686662,0.0004816651053261012
A2_joint_product,joint_product,4,227,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,13.787569046020508,0.00016650446923449636,0.009149307385087013,1759979.125,0.2516023516654968,4.709901986643672e-06,0.004577008541673422
A2_joint_product,joint_product,4,228,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,377.1343078613281,0.0013267324538901448,0.00039827899308875203,1849202.0,0.2721964716911316,1.4027188626641873e-05,0.00020615309767890722
A2_joint_product,joint_product,4,229,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,4,230,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,16670.0625,0.019315246492624283,0.0005935392109677196,2175838.0,0.35010382533073425,0.0008307613315992057,0.0007121502421796322
A2_joint_product,joint_product,4,231,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,16.072322845458984,0.00019113239250145853,0.01050957478582859,1749976.0,0.2502182424068451,6.242083600227488e-06,0.005257908254861832
A2_joint_product,joint_product,4,232,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,300.3991394042969,0.0012986245565116405,0.0005644888733513653,1906823.25,0.27850791811943054,1.053946925821947e-05,0.00028751417994499207
A2_joint_product,joint_product,4,233,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,650.99560546875,0.0025406985078006983,0.00018519598233979195,1919703.25,0.28141286969184875,1.2172374226793181e-05,9.868417691905051e-05
A2_joint_product,joint_product,4,234,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,1338.9393310546875,0.0033880043774843216,0.002354550873860717,1936233.875,0.2897387742996216,6.164293154142797e-05,0.0012080968590453267
A2_joint_product,joint_product,4,235,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,9.544947624206543,0.0001986296265386045,0.007175532169640064,1779675.125,0.2531603276729584,3.8102048165455926e-06,0.003589671105146408
A2_joint_product,joint_product,4,236,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,236.86639404296875,0.001040622009895742,0.00037871921085752547,1911252.875,0.2790040969848633,7.217655365820974e-06,0.00019296843674965203
A2_joint_product,joint_product,4,237,HEM_PA66.nii.gz,0,gamma:0.3,50026,7027862,0.007067927625030279,4.978174209594727,9.951173706213012e-05,0.0009017599513754249,1799394.0,0.256037175655365,2.6035243081423687e-06,0.0004521817318163812
A2_joint_product,joint_product,4,238,HEM_PA66.nii.gz,1,blur:1.5,240303,6837585,0.033951230347156525,240.6309814453125,0.0010013649007305503,0.0029296146240085363,1842753.75,0.2695035934448242,1.5307274225051515e-05,0.0014724609209224582
A2_joint_product,joint_product,4,239,HEM_PA56.nii.gz,0,blur:1.5,84305,6993583,0.011911039240658283,9.464668273925781,0.00011226698552491143,0.0040102507919073105,1771196.0,0.25326016545295715,3.7920838167337934e-06,0.0020070213358849287
A2_joint_product,joint_product,4,240,HEM_PA56.nii.gz,1,gamma:0.3,386275,6691613,0.05457489565014839,1361.71337890625,0.0035252433735877275,0.00026774578145705163,1922765.25,0.28733956813812256,2.7732676244340837e-05,0.00014773922157473862
A2_joint_product,joint_product,5,241,HEM_PA99.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,242,HEM_PA99.nii.gz,1,blur:1.5,396016,6681872,0.055951155722141266,3379.462890625,0.008533651940524578,0.0028455036226660013,2005543.625,0.3001469671726227,0.00046788560575805604,0.001656694570556283
A2_joint_product,joint_product,5,243,HCC_10140276_20170721.nii.gz,0,blur:1.5,31095,7046793,0.0043932595290243626,0.9069969654083252,2.9168579203542322e-05,0.31698092818260193,1722289.125,0.244407519698143,3.537273369147442e-05,0.15850815176963806
A2_joint_product,joint_product,5,244,HCC_10140276_20170721.nii.gz,1,gamma:0.3,182908,6894980,0.025842173025012016,203.26239013671875,0.0011112821521237493,0.0014228178188204765,2011968.875,0.29180198907852173,8.065551082836464e-05,0.0007517366902902722
A2_joint_product,joint_product,5,245,HEM_PA97.nii.gz,0,gamma:0.3,29498,7048390,0.004167627543210983,0.5313544273376465,1.8013235603575595e-05,0.006138906814157963,1793645.625,0.2544759213924408,3.2866799301700667e-05,0.003085886826738715
A2_joint_product,joint_product,5,246,HEM_PA97.nii.gz,1,blur:1.5,279722,6798166,0.03952054679393768,258.44677734375,0.0009239415521733463,0.06018390879034996,1919218.375,0.28231412172317505,0.0007743020541965961,0.030479105189442635
A2_joint_product,joint_product,5,247,CYST_PA69.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,248,CYST_PA69.nii.gz,1,gamma:0.3,435849,6642039,0.061578962951898575,2869.322509765625,0.006583294831216335,0.0013571948511525989,1931668.25,0.2908245921134949,0.0008290614350698888,0.0010931281140074134
A2_joint_product,joint_product,5,249,HCC_10076307_20130925.nii.gz,0,gamma:0.3,14673,7063215,0.0020730760879814625,0.05134439468383789,3.499243121041218e-06,0.008974376134574413,1779557.0,0.25194716453552246,0.00018022711446974427,0.004577301442623138
A2_joint_product,joint_product,5,250,HCC_10076307_20130925.nii.gz,1,blur:1.5,230690,6847198,0.03259305655956268,208.19859313964844,0.0009025037870742381,0.01640496589243412,1981415.25,0.28937605023384094,0.001132042845711112,0.008768504485487938
A2_joint_product,joint_product,5,251,CYST_PA20.nii.gz,0,blur:1.5,7532,7070356,0.001064159208908677,0.13259020447731018,1.760358463798184e-05,0.036681290715932846,1779917.125,0.2517436444759369,0.0015359168173745275,0.0191086046397686
A2_joint_product,joint_product,5,252,CYST_PA20.nii.gz,1,gamma:0.3,230686,6847202,0.03259249031543732,909.6148681640625,0.003943086601793766,0.00015109500964172184,2023201.75,0.29547861218452454,0.00012790718756150454,0.00013950109132565558
A2_joint_product,joint_product,5,253,CYST_PA56.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,254,CYST_PA56.nii.gz,1,blur:1.5,259412,6818476,0.036651045083999634,885.6433715820312,0.003414041828364134,0.006357904523611069,2001620.875,0.29355838894844055,0.0006486219353973866,0.0035032632295042276
A2_joint_product,joint_product,5,255,HCC_10136895_20170421.nii.gz,0,blur:1.5,31005,7046883,0.0043805441819131374,2.551334857940674,8.228785009123385e-05,0.0268564336001873,1797925.5,0.25513768196105957,0.009590058587491512,0.018223246559500694
A2_joint_product,joint_product,5,256,HCC_10136895_20170421.nii.gz,1,gamma:0.3,257228,6820660,0.03634247928857803,648.810546875,0.002522316761314869,0.0015110974200069904,1953535.375,0.28641441464424133,0.0002034010540228337,0.0008572492515668273
A2_joint_product,joint_product,5,257,MET_PA13.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,258,MET_PA13.nii.gz,1,blur:1.5,213869,6864019,0.030216500163078308,329.48406982421875,0.0015405883314087987,0.0023005842231214046,1943334.5,0.2831190228462219,0.005441900808364153,0.0038712425157427788
A2_joint_product,joint_product,5,259,HCC_10074592_20130816.nii.gz,0,blur:1.5,3899,7073989,0.0005508705507963896,0.008260665461421013,2.118662678185501e-06,0.1691504865884781,1770836.75,0.25033071637153625,0.01025074440985918,0.0897006168961525
A2_joint_product,joint_product,5,260,HCC_10074592_20130816.nii.gz,1,gamma:0.3,253900,6823988,0.035872284322977066,2218.395751953125,0.008737281896173954,0.00032941505196504295,2115814.0,0.31005534529685974,0.00018979827291332185,0.0002596066624391824
A2_joint_product,joint_product,5,261,CYST_PA19.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,262,CYST_PA19.nii.gz,1,blur:1.5,217747,6860141,0.030764402821660042,998.0242919921875,0.004583412315696478,0.0005645848577842116,1947229.375,0.2838468551635742,0.0015980572206899524,0.001081321039237082
A2_joint_product,joint_product,5,263,HEM_PA13.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,264,HEM_PA13.nii.gz,1,gamma:0.3,345692,6732196,0.048841122537851334,674.955078125,0.001952475169673562,0.000756343302782625,2005440.125,0.2978879511356354,0.00046753272181376815,0.0006119380122981966
A2_joint_product,joint_product,5,265,HCC_10142924_20170911.nii.gz,0,gamma:0.3,11022,7066866,0.0015572442207485437,0.034774214029312134,3.154982096020831e-06,0.004815950524061918,1777510.75,0.25152742862701416,0.0006216755136847496,0.002718813018873334
A2_joint_product,joint_product,5,266,HCC_10142924_20170911.nii.gz,1,blur:1.5,179460,6898428,0.02535502053797245,741.774658203125,0.004133370704948902,0.0018058151472359896,1996459.375,0.289407879114151,0.001438172534108162,0.0016219938406720757
A2_joint_product,joint_product,5,267,MET_PA25.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,268,MET_PA25.nii.gz,1,gamma:0.3,195115,6882773,0.02756683900952339,996.4360961914062,0.00510691711679101,7.223312422866002e-05,1973038.875,0.28666335344314575,9.661091462476179e-05,8.44220194267109e-05
A2_joint_product,joint_product,5,269,HCC_10147777_20171222.nii.gz,0,gamma:0.3,48112,7029776,0.006797507870942354,3.157656192779541,6.563136412296444e-05,0.002514346269890666,1724354.375,0.24529294669628143,4.7123543481575325e-05,0.0012807348975911736
A2_joint_product,joint_product,5,270,HCC_10147777_20171222.nii.gz,1,blur:1.5,228868,6849020,0.032335635274648666,299.2966613769531,0.001307726139202714,0.03402275592088699,1966444.625,0.2871132791042328,0.0006595640443265438,0.017341159284114838
A2_joint_product,joint_product,5,271,HCC_PA0.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,272,HCC_PA0.nii.gz,1,gamma:0.3,1135813,5942075,0.16047343611717224,47472.6171875,0.04179615527391434,0.0008969338377937675,2185431.0,0.36778920888900757,0.0007625460275448859,0.0008297399617731571
A2_joint_product,joint_product,5,273,CYST_PA37.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,274,CYST_PA37.nii.gz,1,blur:1.5,202150,6875738,0.028560779988765717,229.84429931640625,0.0011369987623766065,0.004795399494469166,2045497.875,0.297495037317276,0.0015659931814298034,0.0031806963961571455
A2_joint_product,joint_product,5,275,ICC_PA18.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,276,ICC_PA18.nii.gz,1,gamma:0.3,831496,6246392,0.11747798323631287,20736.501953125,0.024938786402344704,0.0007574473274871707,2178633.75,0.3487827181816101,0.0006640094215981662,0.000710728345438838
A2_joint_product,joint_product,5,277,HCC_10081574_20140213.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.002371552400290966,0.002371552400290966
A2_joint_product,joint_product,5,278,HCC_10081574_20140213.nii.gz,1,blur:1.5,217923,6859965,0.030789269134402275,2088.486328125,0.009583598002791405,0.00027410004986450076,2046547.625,0.2983320951461792,0.0005808383575640619,0.0004274692037142813
A2_joint_product,joint_product,5,279,MET_PA19.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,280,MET_PA19.nii.gz,1,gamma:0.3,183634,6894254,0.025944745168089867,96.25883483886719,0.0005241885082796216,0.0007697223336435854,1953373.25,0.28333353996276855,0.00012612408318091184,0.000447923201136291
A2_joint_product,joint_product,5,281,HEM_PA24.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,282,HEM_PA24.nii.gz,1,blur:1.5,241542,6836346,0.03412628173828125,682.2576904296875,0.0028245924040675163,0.003234149655327201,1988087.125,0.29081135988235474,0.0006865871837362647,0.001960368361324072
A2_joint_product,joint_product,5,283,CYST_PA74.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,284,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,1753.06982421875,0.006770413368940353,5.4614763939753175e-05,1934389.875,0.283678263425827,0.00020436348859220743,0.0001294891262659803
A2_joint_product,joint_product,5,285,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,286,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,1743.401123046875,0.005939268972724676,0.00024024207959882915,1957705.625,0.28856199979782104,0.000866072834469378,0.0005531574715860188
A2_joint_product,joint_product,5,287,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,13.787569046020508,0.00016650446923449636,0.005149695556610823,1759979.125,0.2516023516654968,1.3873966054234188e-05,0.0025817847345024347
A2_joint_product,joint_product,5,288,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,377.1343078613281,0.0013267324538901448,0.00041093118488788605,1849202.0,0.2721964716911316,2.6612831788952462e-05,0.00021877200924791396
A2_joint_product,joint_product,5,289,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,5,290,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,16670.0625,0.019315246492624283,0.0005758386105298996,2175838.0,0.35010382533073425,0.0017849195282906294,0.0011803790694102645
A2_joint_product,joint_product,5,291,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,16.072322845458984,0.00019113239250145853,0.010056249797344208,1749976.0,0.2502182424068451,1.1483917660370935e-05,0.005033866968005896
A2_joint_product,joint_product,5,292,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,300.3991394042969,0.0012986245565116405,0.0002751805877778679,1906823.25,0.27850791811943054,3.627736077760346e-05,0.0001557289797347039
A2_joint_product,joint_product,5,293,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,650.99560546875,0.0025406985078006983,0.00016567128477618098,1919703.25,0.28141286969184875,2.113520349666942e-05,9.34032432269305e-05
A2_joint_product,joint_product,5,294,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,1338.9393310546875,0.0033880043774843216,0.0021316823549568653,1936233.875,0.2897387742996216,5.6430897529935464e-05,0.001094056642614305
A2_joint_product,joint_product,5,295,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,9.544947624206543,0.0001986296265386045,0.0041575925424695015,1779675.125,0.2531603276729584,1.0891379133681767e-05,0.002084241947159171
A2_joint_product,joint_product,5,296,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,236.86639404296875,0.001040622009895742,0.00016300496645271778,1911252.875,0.2790040969848633,1.822204103518743e-05,9.06135028344579e-05
